doi,unique_id
10.1021/acsaenm.3c00192,WOS:001289409600001
10.1016/j.jpowsour.2020.229269,WOS:000605008000003
10.1039/d3dt01814h,WOS:001047610400001
10.1142/S1793604724510469,WOS:001369182400001
10.1039/c8ta07773h,WOS:000448413100027
10.1039/d4nr00029c,WOS:001190334600001
10.1016/j.cej.2024.153864,WOS:001353694400001
10.1039/c5ta03394b,WOS:000358722200067
10.3390/nano12172970,WOS:000851651000001
10.1016/j.mtener.2023.101307,WOS:001007124500001
10.1039/d2ma00902a,WOS:000892732300001
10.1016/j.apcatb.2020.119327,WOS:000564573800005
10.1002/advs.202105313,WOS:000753878700001
10.1039/c9se01300h,WOS:000526855200037
10.1021/acs.energyfuels.3c03743,WOS:001156070300001
10.1021/acscatal.2c04452,WOS:000913555900001
10.1039/d3dt03059h,WOS:001103121300001
10.1002/adfm.201802463,WOS:000442205200016
10.1016/j.jallcom.2024.175847,WOS:001297639600001
10.1016/j.mcat.2021.112086,WOS:000789318800007
10.1002/smll.202207253,WOS:000908287600001
10.1039/d3qi00026e,WOS:000956533500001
10.1002/chem.202303146,WOS:001110155600001
10.1039/c8nr03350a,WOS:000438665100006
10.1039/d2nj04801a,WOS:000914036000001
10.1039/d1dt02904e,WOS:000725117900001
10.1002/elan.202200251,WOS:000835314900001
10.1016/j.matchemphys.2023.127412,WOS:000927306300001
10.1016/j.jcis.2023.07.112,WOS:001064763800001
10.1016/j.ijhydene.2020.11.271,WOS:000615929600001
10.1002/elan.201900226,WOS:000474115000001
10.1021/acs.langmuir.3c03194,WOS:001124672600001
10.1039/c7nr00460e,WOS:000397126000035
10.1016/j.cej.2022.138540,WOS:000856018700004
10.1016/j.mtchem.2022.101267,WOS:000892817100008
10.1016/j.cej.2022.135851,WOS:000795080400002
10.1021/acsaem.9b02315,WOS:000516665300070
10.1016/j.jechem.2022.12.032,WOS:000923687200001
10.1016/j.surfcoat.2018.05.021,WOS:000436917300045
10.1002/adsu.202200076,WOS:000793928700001
10.1002/adma.201705538,WOS:000428348000008
10.1016/j.apsusc.2019.144122,WOS:000498641500048
10.1016/j.apcatb.2019.117899,WOS:000480669500014
10.1002/aenm.202403067,WOS:001341016300001
10.1002/idm2.12172,WOS:001229380300001
10.1016/j.electacta.2022.140674,WOS:000818780200002
10.1016/j.cej.2021.129608,WOS:000663788400005
10.1016/j.cej.2023.147450,WOS:001127209500001
10.1021/acs.energyfuels.1c04082,WOS:000743235500001
10.1021/acssuschemeng.2c03609,WOS:000861496700001
10.1016/j.matlet.2023.134998,WOS:001053474100001
10.1021/acsami.6b10983,WOS:000392909500029
10.1021/acsanm.4c06609,WOS:001408100000001
10.1016/j.electacta.2018.04.107,WOS:000432158000032
10.1016/j.ijhydene.2022.09.067,WOS:000883838200003
10.1002/anie.201706196,WOS:000434546000041
10.1002/aenm.201502585,WOS:000379310200015
10.1039/d0se01805h,WOS:000626710500012
10.1039/d0se01714k,WOS:000620730300023
10.1002/anie.201602237,WOS:000377921300021
10.1021/acscatal.3c02096,WOS:001040518100001
10.1016/j.inoche.2023.112009,WOS:001153324500001
10.1016/j.ijhydene.2023.04.077,WOS:001066587700001
10.1016/j.electacta.2019.135488,WOS:000507341600017
10.1039/d4qm00867g,WOS:001378552500001
10.1021/acs.energyfuels.2c00729,WOS:000799358500024
10.1021/acsanm.0c02762,WOS:000603402500065
10.1016/j.gee.2021.01.011,WOS:000853348100001
10.1016/j.ijhydene.2023.10.190,WOS:001137761600001
10.1016/j.chempr.2017.12.005,WOS:000429434000009
10.1016/j.jmst.2021.12.049,WOS:000788147700005
10.1016/j.cej.2021.130337,WOS:000707037200038
10.1039/c8ta04886j,WOS:000443272700020
10.1016/j.ijhydene.2020.07.171,WOS:000579568300034
10.1016/j.colsurfa.2020.125452,WOS:000596078600003
10.1002/chem.202302251,WOS:001101978000001
10.1016/j.ijhydene.2022.11.293,WOS:000966442800001
10.1039/d1ce01555a,WOS:000752342900001
10.1002/smll.202310825,WOS:001160973300001
10.3390/catal11070786,WOS:000676298500001
10.1002/celc.202001390,WOS:000605216400010
10.1039/c9nr04529e,WOS:000485971900048
10.1002/slct.202000026,WOS:000516865300014
10.1021/acsami.5b10724,WOS:000370211400037
10.1016/j.ijhydene.2024.06.214,WOS:001258932600001
10.1016/j.jallcom.2024.175523,WOS:001278378000001
10.1002/celc.201800630,WOS:000444225300009
10.1016/j.carbon.2019.01.065,WOS:000466073000055
10.1002/aenm.202403136,WOS:001331447400001
10.1039/d2dt03530h,WOS:000907648800001
10.1002/cctc.202401446,WOS:001358066500001
10.1021/acsami.2c02559,WOS:000812982000001
10.1016/j.ijhydene.2024.02.250,WOS:001202162300001
10.1021/acsaem.0c00201,WOS:000529190300070
10.1016/j.flatc.2025.100837,WOS:001441269300001
10.1016/j.jallcom.2022.163627,WOS:000749775800005
10.1016/j.electacta.2019.02.091,WOS:000461014900036
10.1002/ejic.202400603,WOS:001413812900005
10.1021/acsami.4c15932,WOS:001374172000001
10.1016/j.jcis.2024.01.189,WOS:001174943800001
10.1016/j.ijhydene.2021.12.189,WOS:000753151100011
10.1002/cctc.202400795,WOS:001293451000001
10.1039/c9ta10547f,WOS:000502302300039
10.3389/fchem.2020.00382,WOS:000538426500001
10.1002/cnma.201800301,WOS:000452048600007
10.1039/d2ta06083c,WOS:000890591100001
10.1021/acsami.0c03796,WOS:000537731900025
10.1002/cey2.631,WOS:001262383000001
10.1016/j.cclet.2024.109863,WOS:001262430200001
10.1002/cssc.201802437,WOS:000467235500006
10.1016/j.jcis.2023.04.086,WOS:000997608100001
10.1016/j.electacta.2020.136598,WOS:000552976300003
10.1021/acs.langmuir.4c04651,WOS:001412238900001
10.1039/d3dt00065f,WOS:000972132500001
10.1007/s11708-022-0813-0,WOS:000759325800001
10.1016/j.ijhydene.2024.06.107,WOS:001333412600001
10.1039/d3ta05082c,WOS:001094758600001
10.1016/j.cej.2021.132623,WOS:000724712700001
10.1016/j.nanoen.2017.11.045,WOS:000419833900041
10.1021/acsomega.6b00366,WOS:000392721200032
10.1016/j.cej.2022.134898,WOS:000773537600003
10.1007/s10562-024-04723-w,WOS:001251528800002
10.1002/smtd.201900129,WOS:000540806600012
10.1007/s10008-018-3885-3,WOS:000431668000015
10.1021/acsmaterialslett.4c01197,WOS:001283187400001
10.1016/j.jpcs.2024.111979,WOS:001202308700001
10.1016/j.jelechem.2024.118756,WOS:001355411800001
10.1039/c9qi01251f,WOS:000509528500016
10.1016/j.electacta.2020.136873,WOS:000582852200026
10.1039/d0dt00925c,WOS:000537869500042
10.1021/acsaem.8b00922,WOS:000458706600023
10.1016/j.inoche.2020.107971,WOS:000540714500024
10.1016/j.ijhydene.2020.10.174,WOS:000607367100006
10.1039/d1ta02188e,WOS:000661592000001
10.1021/acs.inorgchem.4c04889,WOS:001391416300001
10.1002/aenm.201700513,WOS:000409410000032
10.1002/adsu.201700020,WOS:000424586600004
10.1021/acssuschemeng.8b01978,WOS:000443924100069
10.1021/acssuschemeng.8b02155,WOS:000443924100085
10.1016/j.mtchem.2022.100799,WOS:000760859600004
10.1016/j.mtnano.2022.100272,WOS:000880115800001
10.1007/s12274-021-3465-1,WOS:000657608100001
10.1016/j.fuel.2025.134415,WOS:001411881400001
10.1016/j.apsusc.2022.153597,WOS:000807340900004
10.1016/j.mtcomm.2024.109887,WOS:001285714400001
10.1021/acs.energyfuels.2c03266,WOS:000889798800001
10.1016/j.ijhydene.2020.09.244,WOS:000605110100047
10.1016/j.seppur.2025.132318,WOS:001437663600001
10.1002/chem.202301478,WOS:001041320800001
10.1016/j.jcis.2024.09.219,WOS:001331816200001
10.1039/d1ta10546a,WOS:000753078400001
10.1016/j.cej.2023.143760,WOS:001012602100001
10.1016/j.jpowsour.2021.230600,WOS:000707635300004
10.1016/j.cej.2022.136120,WOS:000800589900004
10.1016/j.ijhydene.2023.03.093,WOS:001035433400001
10.1016/j.ijhydene.2021.09.059,WOS:000710360100005
10.1039/d1ta00710f,WOS:000661958000001
10.1007/s40820-024-01471-9,WOS:001272763000001
10.1002/slct.201901412,WOS:000471808200010
10.1039/d2ra06117a,WOS:000894221800001
10.1016/j.electacta.2018.02.131,WOS:000428806700007
10.1002/cssc.202000445,WOS:000530830600001
10.1002/cssc.201800407,WOS:000434961400005
10.1016/j.apsusc.2024.159972,WOS:001224585100001
10.1016/j.cattod.2022.05.031,WOS:000930499200007
10.1016/j.ijhydene.2024.10.084,WOS:001334628400001
10.1007/s42114-024-00958-8,WOS:001349595100002
10.1016/j.mtsust.2020.100045,WOS:000612951300011
10.1016/j.ceramint.2024.03.183,WOS:001263558300001
10.1039/d0ta00413h,WOS:000526703800010
10.1016/j.apsusc.2022.154589,WOS:000868980000001
10.1016/j.electacta.2023.143685,WOS:001147248900001
10.1021/acsami.8b00813,WOS:000430642100073
10.1021/acsanm.2c04491,WOS:000916199200001
10.1016/j.electacta.2023.142386,WOS:000981703900001
10.1016/j.cattod.2019.04.019,WOS:000581923700092
10.1021/acsami.4c03946,WOS:001270076300001
10.1039/d1ta07789a,WOS:000741024000001
10.1016/j.cej.2022.135699,WOS:000783211100002
10.1016/j.ijhydene.2023.11.307,WOS:001149503600001
10.1016/j.ijhydene.2019.03.113,WOS:000468710100035
10.1016/S1003-6326(24)66589-1,WOS:001344531900001
10.1039/d3cc00996c,WOS:001002797800001
10.1039/d3ee02467a,WOS:001105757400001
10.1016/j.apcata.2021.118049,WOS:000632901800001
10.1021/acsomega.9b02315,WOS:000489241700043
10.1021/acs.inorgchem.1c03143,WOS:000736853700001
10.1016/j.apcatb.2021.119897,WOS:000621629000001
10.1039/d1nr03186d,WOS:000683764500001
10.1039/d1se01608c,WOS:000741535500001
10.1039/c9na00725c,WOS:000517128400021
10.1002/smll.202411394,WOS:001395880600001
10.1021/acssuschemeng.8b01120,WOS:000441475500045
10.1016/j.ijhydene.2021.10.083,WOS:000736922200005
10.3390/molecules30051162,WOS:001442807600001
10.3390/catal12111417,WOS:000895486900001
10.1016/j.jcis.2024.08.222,WOS:001312304600001
10.1002/aenm.202403744,WOS:001355154900001
10.1021/acs.nanolett.6b03803,WOS:000389963200060
10.1002/chem.201904238,WOS:000500164000001
10.1039/c8ta07449f,WOS:000451738200033
10.1016/j.ijhydene.2018.05.107,WOS:000439402900002
10.1016/j.jcis.2023.09.124,WOS:001087543600001
10.1039/d3dt03631f,WOS:001135737000001
10.1016/j.jcis.2023.04.166,WOS:001007022900001
10.1021/acs.nanolett.0c00127,WOS:000526408800083
10.1016/j.fuel.2021.120928,WOS:000652638600008
10.1039/c5cc08064a,WOS:000368352900041
10.3390/ma16093411,WOS:000986831800001
10.1016/j.cej.2022.140908,WOS:000906599500001
10.1002/admi.201900586,WOS:000477206700001
10.1016/j.jcis.2025.01.280,WOS:001422887300001
10.1016/j.ijhydene.2019.08.147,WOS:000491622900023
10.1039/d3nj00675a,WOS:000960687800001
10.1016/j.jelechem.2021.115035,WOS:000626266700007
10.1016/j.ijhydene.2024.10.203,WOS:001341062100001
10.1149/1945-7111/ad88ac,WOS:001345798200001
10.1021/acssuschemeng.9b02705,WOS:000486565900026
10.1016/j.jcis.2024.08.039,WOS:001295155500001
10.1016/j.electacta.2020.137651,WOS:000608744400008
10.1016/j.apcatb.2021.120334,WOS:000712107500003
10.1007/s10854-021-06379-3,WOS:000664412700001
10.1016/j.ijhydene.2018.07.098,WOS:000444789300026
10.1016/j.ijhydene.2022.08.102,WOS:000884348100003
10.1016/j.nanoen.2017.07.054,WOS:000411687800004
10.1002/er.7895,WOS:000776190600001
10.1021/acs.energyfuels.4c01798,WOS:001265082700001
10.1007/s12274-023-6240-7,WOS:001094248700001
10.1002/smll.202409461,WOS:001345120100001
10.1039/c9dt04771a,WOS:000514861300008
10.3390/ma14010092,WOS:000606220000001
10.1002/smll.202310012,WOS:001163760000001
10.1016/j.ijhydene.2022.10.129,WOS:000921139500001
10.1016/j.ijhydene.2020.12.062,WOS:000616721200006
10.1007/s40242-019-8344-x,WOS:000463778100002
10.1039/d3ra01845h,WOS:001003085800001
10.1039/c8ta11072g,WOS:000457546000030
10.1016/j.jechem.2021.06.037,WOS:000701871500011
10.1016/j.jmst.2022.10.076,WOS:000923391600001
10.1016/j.cej.2021.133719,WOS:000771552800001
10.1002/aenm.202304479,WOS:001198136100001
10.1007/s40843-017-9113-1,WOS:000428197000010
10.1016/j.electacta.2019.134976,WOS:000491886800001
10.1002/ente.201700108,WOS:000417576700002
10.1039/d0ta00445f,WOS:000527730400006
10.1016/j.apcatb.2020.119394,WOS:000566452900009
10.1016/j.jcis.2024.05.002,WOS:001239879300001
10.1007/s12274-023-5740-9,WOS:001043355400004
10.1039/d1qi01185e,WOS:000721866800001
10.1016/j.jallcom.2022.165243,WOS:000826775100001
10.1002/smll.202301294,WOS:000978763000001
10.1016/j.jpcs.2023.111220,WOS:000920424600001
10.1016/j.apcatb.2024.124367,WOS:001369220500001
10.1002/smll.202304652,WOS:001153667700001
10.1021/acsami.0c10441,WOS:000584489800024
10.3390/mi15070876,WOS:001278349100001
10.1016/j.fuel.2024.131769,WOS:001235352600001
10.1002/smll.202410407,WOS:001381608100001
10.1016/j.colsurfa.2024.134176,WOS:001242097600001
10.1002/adma.202300935,WOS:000978240100001
10.1016/j.ijhydene.2023.06.249,WOS:001139836600001
10.1002/smll.202306274,WOS:001072778700001
10.1039/c8ta06946h,WOS:000448412000022
10.1016/j.cej.2020.128161,WOS:000620263900003
10.1002/celc.201901417,WOS:000501380700008
10.1016/j.jcis.2023.07.020,WOS:001041227100001
10.1021/acssuschemeng.0c02671,WOS:000551360900025
10.1016/j.ijhydene.2023.06.315,WOS:001139897300001
10.1016/j.apsusc.2019.01.167,WOS:000459458600102
10.1021/acs.energyfuels.4c03009,WOS:001338840900001
10.1016/j.cej.2022.135847,WOS:000820619400004
10.1039/c7ta04438k,WOS:000406672400041
10.1021/acscatal.7b02575,WOS:000417230500063
10.1016/j.jallcom.2022.165932,WOS:000833274700004
10.1016/j.jcis.2019.03.098,WOS:000466826600042
10.1016/j.electacta.2021.139802,WOS:000779908600001
10.1007/s00339-022-05734-3,WOS:000817298700001
10.1021/acsami.4c13769,WOS:001340148500001
10.1039/d2ta03313e,WOS:000821596500001
10.1016/j.jcis.2023.09.081,WOS:001079808200001
10.1002/adfm.201910596,WOS:000539577300001
10.1016/j.ijhydene.2024.12.179,WOS:001388489600001
10.1016/j.ijhydene.2019.07.185,WOS:000488887400002
10.1039/d4se00264d,WOS:001203694900001
10.1016/j.electacta.2021.139748,WOS:000778816800009
10.1016/j.cej.2021.129567,WOS:000663662600005
10.1039/c9ra06374a,WOS:000516545700054
10.1021/acs.energyfuels.3c01859,WOS:001045170600001
10.1021/acsami.6b11023,WOS:000389963300029
10.1039/c7ta11078b,WOS:000428848400008
10.1016/j.jcis.2023.11.018,WOS:001108614600001
10.1016/j.gee.2020.05.009,WOS:000681089300005
10.1039/c8nr07756h,WOS:000453248100009
10.1007/s42114-024-00875-w,WOS:001199269300001
10.1021/acsami.2c00747,WOS:000820174300001
10.1002/smll.202308841,WOS:001109844900001
10.1021/acsami.3c17627,WOS:001185152900001
10.1016/j.ijhydene.2019.09.042,WOS:000496865800026
10.15541/jim20240098,WOS:001354288400003
10.1007/s12200-022-00034-3,WOS:000826920100001
10.1016/j.ijhydene.2023.09.046,WOS:001141584500001
10.1016/j.seppur.2022.121582,WOS:000822695700003
10.1039/d3ta04768g,WOS:001086298400001
10.1088/1361-6528/aba929,WOS:000563366500001
10.1016/j.colsurfa.2021.127689,WOS:000711442400005
10.1016/j.apsusc.2018.09.231,WOS:000449683100094
10.1155/2023/6052251,WOS:001065094000001
10.3866/PKU.WHXB202107005,WOS:000849637800005
10.1016/j.fuel.2025.134595,WOS:001428523300001
10.1039/c7ra07667c,WOS:000412211300049
10.1016/j.jpowsour.2022.231571,WOS:000809638100001
10.1016/j.electacta.2024.144333,WOS:001239094600001
10.1016/j.apsusc.2021.149769,WOS:000672658700001
10.1039/d0ta05373b,WOS:000562931300026
10.1021/acs.jpcc.3c00605,WOS:001008547300001
10.1016/j.electacta.2018.08.067,WOS:000445777200009
10.1016/j.jcis.2023.07.098,WOS:001062518300001
10.1016/j.jechem.2021.05.020,WOS:000680023700010
10.1016/j.mtener.2020.100412,WOS:000539083500032
10.1021/acsami.9b09112,WOS:000484831100033
10.1016/j.apsusc.2021.152148,WOS:000736687100004
10.1016/j.jpowsour.2025.236840,WOS:001457374800001
10.1016/j.jallcom.2023.169357,WOS:000943837000001
10.1016/j.jallcom.2019.03.313,WOS:000465282500036
10.1021/acssuschemeng.8b06045,WOS:000459367400069
10.1021/acsaem.3c03270,WOS:001184791600001
10.1039/d3dt00448a,WOS:000968134400001
10.1149/1945-7111/ac8d30,WOS:000851294100001
10.1016/j.fuel.2020.118666,WOS:000562045900003
10.1016/j.nanoen.2023.108679,WOS:001047260300001
10.1039/d1ta04713b,WOS:000698749200001
10.1021/acsami.9b13358,WOS:000497263600027
10.1016/S1872-2067(18)63053-0,WOS:000441480500014
10.1016/j.matchemphys.2019.122375,WOS:000514749500063
10.1016/j.jcis.2023.02.071,WOS:000944394200001
10.1016/j.jallcom.2024.176811,WOS:001333422200001
10.1016/j.electacta.2024.144443,WOS:001294181100001
10.1016/j.jcat.2017.12.020,WOS:000424718900025
10.1002/cssc.202400295,WOS:001182466300001
10.1016/j.jcis.2022.01.015,WOS:000750540600004
10.1002/celc.202001511,WOS:000607645400026
10.1016/j.colsurfa.2021.126596,WOS:000660690500001
10.1002/slct.202201844,WOS:000826508500001
10.1021/acsanm.1c02224,WOS:000711030600083
10.1016/j.jechem.2020.03.022,WOS:000569401000002
10.1016/j.fuel.2023.129946,WOS:001095885900001
10.1016/j.jmst.2023.02.050,WOS:000988078200001
10.1002/smll.202105803,WOS:000728992900001
10.1016/j.jallcom.2020.156011,WOS:000556137300003
10.1002/advs.202308477,WOS:001198401500001
10.1021/acsami.9b09344,WOS:000487179900032
10.1002/chem.202500003,WOS:001429390000001
10.1021/acsami.9b21827,WOS:000526552100026
10.1016/j.apcatb.2022.121678,WOS:000841427900003
10.1007/s10853-017-1410-1,WOS:000408320100010
10.1002/admi.202102063,WOS:000739192300001
10.1002/asia.202000083,WOS:000535572100001
10.1002/anie.201809787,WOS:000452396800046
10.1021/acsaem.2c01149,WOS:000819955700001
10.1039/d2qi00583b,WOS:000813364900001
10.1039/d0ta07624d,WOS:000578872600006
10.1021/acsami.1c09084,WOS:000695939300018
10.1007/s10562-023-04275-5,WOS:000913802500001
10.1016/j.seppur.2022.122399,WOS:000900104600006
10.26599/NR.2025.94907165,WOS:001408102500001
10.1016/j.jallcom.2022.165802,WOS:000816168700002
10.1016/j.cej.2022.138550,WOS:000850832000003
10.1021/acs.energyfuels.4c02739,WOS:001306531100001
10.1039/d4nj02733g,WOS:001273581800001
10.1021/acsaem.4c02144,WOS:001351711100001
10.1016/j.cej.2020.124556,WOS:000522640100062
10.1016/j.jpowsour.2021.229541,WOS:000621173200002
10.1002/celc.202001105,WOS:000588053800001
10.1002/aenm.202202703,WOS:000879296400001
10.1016/j.ijhydene.2022.11.107,WOS:000932765600001
10.1016/j.apcatb.2024.124356,WOS:001369180400001
10.1016/j.jmst.2024.01.043,WOS:001236735900001
10.1016/j.ijhydene.2022.08.005,WOS:000872789400007
10.1002/anie.201600525,WOS:000377918400029
10.26599/NR.2025.94907238,WOS:001447298200001
10.1002/asia.201701255,WOS:000415372600015
10.1016/j.ijhydene.2023.08.038,WOS:001132617900001
10.1016/j.electacta.2021.138459,WOS:000654682900010
10.1021/acsami.4c02260,WOS:001226136500001
10.1007/s12274-023-5825-5,WOS:001000898700002
10.1039/c9ta04120f,WOS:000472566400037
10.1039/d3tc01762a,WOS:001049568400001
10.1007/s13391-020-00260-x,WOS:000604534000001
10.1021/acsami.8b15653,WOS:000459642200021
10.1007/978-981-99-8581-4\_11,WOS:001269485400011
10.1039/d1cp05721a,WOS:000772508900001
10.1002/adfm.201805298,WOS:000454703900026
10.1016/j.heliyon.2024.e32989,WOS:001298425200001
10.1016/j.nanoms.2021.05.004,WOS:001089605800001
10.1039/c8ra05237a,WOS:000442616800048
10.1016/j.energy.2018.09.195,WOS:000455171600044
10.1016/j.jpowsour.2017.10.062,WOS:000418392100007
10.1002/smll.202208261,WOS:000962656600001
10.1016/j.jssc.2022.123365,WOS:000861560700012
10.1039/d2nj01487d,WOS:000838165900001
10.1039/c9nr07159h,WOS:000502779900042
10.1016/j.jssc.2022.123434,WOS:000856570900009
10.1021/acsanm.2c03941,WOS:000885288100001
10.1021/acs.energyfuels.3c03186,WOS:001129014700001
10.1002/smll.202309633,WOS:001152372500001
10.1016/j.ijhydene.2022.09.144,WOS:000890529700006
10.1021/acsami.7b18403,WOS:000426618000034
10.1002/smll.202207999,WOS:000962622800001
10.1016/j.jallcom.2023.170571,WOS:000998438400001
10.1016/j.apsusc.2018.02.076,WOS:000427816400115
10.20964/2018.09.57,WOS:000452562400017
10.1016/j.ijhydene.2022.06.076,WOS:000864187600003
10.1002/adfm.202423330,WOS:001387478900001
10.1039/d2ya00095d,WOS:001102456800001
10.1016/j.surfin.2021.101447,WOS:000702507000003
10.1021/acs.inorgchem.4c04610,WOS:001382219800001
10.1002/adma.202305074,WOS:001068123400001
10.1039/d0ra08846c,WOS:000607364700044
10.1016/j.ijhydene.2022.04.052,WOS:000806357000012
10.1016/j.mtchem.2022.100994,WOS:000838084700009
10.1007/s40820-023-01150-1,WOS:001039991400004
10.1016/j.apcatb.2019.118575,WOS:000517665200002
10.1002/smll.202300807,WOS:000971697400001
10.1021/acsaem.2c00640,WOS:000820411000001
10.1007/s10854-019-02196-x,WOS:000490627900013
10.1016/j.carbon.2016.01.019,WOS:000369961400028
10.1039/c8ta07958g,WOS:000451600200004
10.1038/srep15208,WOS:000362803600002
10.1021/acs.jpclett.2c00021,WOS:000772195200008
10.1021/jacs.4c07995,WOS:001320849600001
10.1039/d1ra02309h,WOS:000716050500001
10.1016/j.ijhydene.2021.09.003,WOS:000708847200012
10.1016/j.cej.2021.133627,WOS:000784280800004
10.1021/acs.jpclett.4c02039,WOS:001333362800001
10.1016/j.jelechem.2024.118140,WOS:001220678100001
10.1016/j.colsurfa.2023.131228,WOS:001029882300001
10.1016/j.molliq.2021.117616,WOS:000708703200021
10.1021/acs.inorgchem.4c02402,WOS:001270075100001
10.1016/j.jpowsour.2024.234099,WOS:001171252800001
10.1039/d3mh01951a,WOS:001206000300001
10.1002/adfm.202306375,WOS:001087485500001
10.1021/acs.energyfuels.3c02331,WOS:001082612900001
10.1016/j.ijhydene.2019.11.063,WOS:000509629700034
10.1016/j.jelechem.2023.118018,WOS:001158627200001
10.1016/j.coelec.2017.08.009,WOS:000424679700004
10.1016/j.ijhydene.2020.02.173,WOS:000524179900001
10.1039/d4ra08980d,WOS:001455074700001
10.1021/acsmaterialslett.1c00048,WOS:000637873500002
10.1016/j.susc.2021.121862,WOS:000658755800001
10.1039/d2ta00547f,WOS:000777590300001
